dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes,isolate_index,sample_id,mpn_raw,MIC_INH,MIC_RIF,INH-Suceptibility,Time_to_0.4,Time_point,Tolerant_level_D5_15,Tolerant_level_D5_60
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_052_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,61000000.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_052_age60d,7.785329835010767,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,6100000.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_052_age60d,7.785329835010767,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,610000.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_053_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,23000000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_053_age60d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,2300000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_053_age60d,7.361727836017593,5.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,2300000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_054_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,23000000.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_054_age60d,7.361727836017593,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,6100000.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_054_age60d,7.361727836017593,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,6100000.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_055_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,23000000.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_055_age60d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,2300000.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_055_age60d,7.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,610000.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_056_age60d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,6100000.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_056_age60d,6.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,23000.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_056_age60d,6.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,23000.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_057_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,23000000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_057_age60d,7.361727836017593,2.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,23000000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_057_age60d,7.361727836017593,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,6100000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_058_age60d,8.361727836017593,0.0,8.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,230000000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_058_age60d,8.361727836017593,2.0,6.690196080028514,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,4900000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_058_age60d,8.361727836017593,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,6100000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_059_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,61000000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_059_age60d,7.785329835010767,2.0,6.690196080028514,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,4900000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_059_age60d,7.785329835010767,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,6100000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_060_age60d,8.361727836017593,0.0,8.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,60,IR60,230000000.0,3.2,0.06,IR,15.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_060_age60d,8.361727836017593,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,60,IR60,6100000.0,3.2,0.06,IR,15.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_060_age60d,8.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,60,IR60,610000.0,3.2,0.06,IR,15.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_061_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,61,IR61,61000000.0,3.2,0.06,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_061_age60d,7.785329835010767,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,61,IR61,610000.0,3.2,0.06,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_061_age60d,7.785329835010767,5.0,4.079181246047625,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,61,IR61,12000.0,3.2,0.06,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_062_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,62,IR62,23000000.0,,,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_062_age60d,7.361727836017593,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,62,IR62,610000.0,,,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_062_age60d,7.361727836017593,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,62,IR62,61000.0,,,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_063_age60d,4.785329835010767,0.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,63,IR63,61000.0,3.2,0.12,IR,28.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_063_age60d,4.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,63,IR63,23000.0,3.2,0.12,IR,28.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_063_age60d,4.785329835010767,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,63,IR63,61000.0,3.2,0.12,IR,28.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_064_age60d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,64,IR64,23000.0,3.2,0.12,IR,37.0,12M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_064_age60d,4.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,64,IR64,230.0,3.2,0.12,IR,37.0,12M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_064_age60d,4.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,64,IR64,230.0,3.2,0.12,IR,37.0,12M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_065_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,65,IR65,23000000.0,6.4,0.06,IR,19.0,1M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_065_age60d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,65,IR65,2300000.0,6.4,0.06,IR,19.0,1M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_065_age60d,7.361727836017593,5.0,5.113943352306837,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,65,IR65,130000.0,6.4,0.06,IR,19.0,1M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_066_age60d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,66,IR66,6100000.0,6.4,0.12,IR,22.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_066_age60d,6.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,66,IR66,2300000.0,6.4,0.12,IR,22.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_066_age60d,6.785329835010767,5.0,,True,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit; at assay floor 23 MPN/mL,66,IR66,23.0,6.4,0.12,IR,22.0,12M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_067_age60d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,67,IR67,230000.0,,,IR,28.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_067_age60d,5.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,67,IR67,230000.0,,,IR,28.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_067_age60d,5.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,67,IR67,23000.0,,,IR,28.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_068_age60d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,68,IR68,230000.0,,,IR,37.0,2M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_068_age60d,5.361727836017593,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,68,IR68,610000.0,,,IR,37.0,2M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_068_age60d,5.361727836017593,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,68,IR68,61000.0,,,IR,37.0,2M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_069_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,69,IR69,23000000.0,,,IR,8.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_069_age60d,7.361727836017593,2.0,6.690196080028514,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,69,IR69,4900000.0,,,IR,8.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_069_age60d,7.361727836017593,5.0,6.690196080028514,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,69,IR69,4900000.0,,,IR,8.0,0M,Low,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_070_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,70,IR70,23000000.0,,,IR,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_070_age60d,7.361727836017593,2.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,70,IR70,23000000.0,,,IR,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_070_age60d,7.361727836017593,5.0,6.113943352306837,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,70,IR70,1300000.0,,,IR,19.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_071_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,71,IR71,61000000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_071_age60d,7.785329835010767,2.0,6.690196080028514,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,71,IR71,4900000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_071_age60d,7.785329835010767,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,71,IR71,6100000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_072_age60d,3.785329835010767,0.0,3.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,72,IR72,6100.0,,,IR,36.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_072_age60d,3.785329835010767,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,72,IR72,61000.0,,,IR,36.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_072_age60d,3.785329835010767,5.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,72,IR72,61000.0,,,IR,36.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_073_age60d,3.361727836017593,0.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,73,IR73,2300.0,,,IR,37.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_073_age60d,3.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,73,IR73,2300.0,,,IR,37.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_073_age60d,3.361727836017593,5.0,3.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,73,IR73,6100.0,,,IR,37.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_074_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,74,IR74,23000000.0,3.2,0.06,IR,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_074_age60d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,74,IR74,230000.0,3.2,0.06,IR,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_074_age60d,7.361727836017593,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,74,IR74,6100000.0,3.2,0.06,IR,19.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_075_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,75,IR75,61000000.0,,,IR,19.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_075_age60d,7.785329835010767,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,75,IR75,6100000.0,,,IR,19.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_075_age60d,7.785329835010767,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,75,IR75,610000.0,,,IR,19.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_076_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,76,IR76,23000000.0,,,IR,19.0,18M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_076_age60d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,76,IR76,2300000.0,,,IR,19.0,18M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_076_age60d,7.361727836017593,5.0,,True,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit; at assay floor 23 MPN/mL,76,IR76,23.0,,,IR,19.0,18M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_077_age60d,7.113943352306837,0.0,7.113943352306837,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,77,IR77,13000000.0,,,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_077_age60d,7.113943352306837,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,77,IR77,2300000.0,,,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_077_age60d,7.113943352306837,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,77,IR77,230000.0,,,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_078_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,78,IR78,23000000.0,,,IR,8.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_078_age60d,7.361727836017593,2.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,78,IR78,61000000.0,,,IR,8.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_078_age60d,7.361727836017593,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,78,IR78,6100000.0,,,IR,8.0,0M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_079_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,79,IR79,23000000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_079_age60d,7.361727836017593,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,79,IR79,2300000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_079_age60d,7.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,79,IR79,230000.0,,,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_080_age60d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,80,IR80,6100000.0,,,IR,19.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_080_age60d,6.785329835010767,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,80,IR80,610000.0,,,IR,19.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_080_age60d,6.785329835010767,5.0,6.113943352306837,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,80,IR80,1300000.0,,,IR,19.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_081_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,81,IR81,61000000.0,6.4,0.12,IR,8.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_081_age60d,7.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,81,IR81,2300000.0,6.4,0.12,IR,8.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_081_age60d,7.785329835010767,5.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,81,IR81,6100000.0,6.4,0.12,IR,8.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_082_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,82,IR82,23000000.0,3.2,0.06,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_082_age60d,7.361727836017593,2.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,82,IR82,6100000.0,3.2,0.06,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_082_age60d,7.361727836017593,5.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,82,IR82,610000.0,3.2,0.06,IR,19.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_083_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,83,IR83,61000000.0,0.4,0.25,IR,19.0,12M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_083_age60d,7.785329835010767,2.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,83,IR83,2300000.0,0.4,0.25,IR,19.0,12M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_083_age60d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,83,IR83,230000.0,0.4,0.25,IR,19.0,12M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_084_age60d,7.785329835010767,0.0,7.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,84,IR84,61000000.0,,,IR,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_084_age60d,7.785329835010767,2.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,84,IR84,610000.0,,,IR,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_084_age60d,7.785329835010767,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,84,IR84,230000.0,,,IR,19.0,0M,High,Low
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_086_age60d,7.361727836017593,0.0,7.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,86,IS2,23000000.0,0.05,0.06,IS,15.0,0M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_60d,60.0,rifampicin,,,,vijay_086_age60d,7.361727836017593,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,86,IS2,230000.0,0.05,0.06,IS,15.0,0M,High,Medium
