unit_group,time_days,plated_volume_uL,limit_log10,observed_blank,observed_y_log10,predicted_p_blank,mu_median,mu_q05,mu_q95,fold
era4tb_A_MXF10x_r2,10.0,2.5,2.6020599913279625,1,,0.8591317887151121,1.5580068170505024,1.3442149246187245,1.7939546868448908,in-sample
era4tb_A_MXF10x_r2,14.0,100.0,1.0,1,,0.13917274426923393,1.5950116216680035,1.3232559402978452,1.9649461271986237,in-sample
era4tb_A_MXF10x_r2,14.0,10.0,2.0,1,,0.6021594113623104,1.5950116216680035,1.3232559402978452,1.9649461271986237,in-sample
era4tb_A_MXF10x_r2,14.0,10.0,2.0,1,,0.6021594113623104,1.5950116216680035,1.3232559402978452,1.9649461271986237,in-sample
era4tb_A_MXF10x_r2,14.0,2.5,2.6020599913279625,1,,0.8408832647335334,1.5950116216680035,1.3232559402978452,1.9649461271986237,in-sample
era4tb_A_MXF10x_r2,21.0,100.0,1.0,0,3.95424250943932,0.020611088997678103,3.3624505320425557,2.8216271509867195,3.8040270027733225,in-sample
era4tb_A_MXF10x_r2,21.0,10.0,2.0,0,3.67209785793572,0.03684740327824001,3.3624505320425557,2.8216271509867195,3.8040270027733225,in-sample
era4tb_A_MXF10x_r2,21.0,10.0,2.0,0,3.44715803134222,0.03684740327824001,3.3624505320425557,2.8216271509867195,3.8040270027733225,in-sample
era4tb_A_MXF10x_r2,21.0,2.5,2.6020599913279625,0,3.68124123737559,0.12021736627387573,3.3624505320425557,2.8216271509867195,3.8040270027733225,in-sample
era4tb_A_MXF10x_r3,1.0,100.0,1.0,0,2.46239799789896,0.022902793312278378,2.7442537292602616,2.3308668323910133,2.978645000491317,in-sample
era4tb_A_MXF10x_r3,1.0,10.0,2.0,0,3.23044892137827,0.11276509951743365,2.7442537292602616,2.3308668323910133,2.978645000491317,in-sample
era4tb_A_MXF10x_r3,1.0,10.0,2.0,0,3.17609125905568,0.11276509951743365,2.7442537292602616,2.3308668323910133,2.978645000491317,in-sample
era4tb_A_MXF10x_r3,1.0,2.5,2.6020599913279625,0,2.60205999132796,0.34004892934412456,2.7442537292602616,2.3308668323910133,2.978645000491317,in-sample
era4tb_A_MXF10x_r3,2.0,100.0,1.0,0,2.0,0.03301823471318632,2.3861799945776045,1.9981323849513912,2.614833881991741,in-sample
era4tb_A_MXF10x_r3,2.0,10.0,2.0,1,,0.2418391568665351,2.3861799945776045,1.9981323849513912,2.614833881991741,in-sample
era4tb_A_MXF10x_r3,2.0,10.0,2.0,1,,0.2418391568665351,2.3861799945776045,1.9981323849513912,2.614833881991741,in-sample
era4tb_A_MXF10x_r3,2.0,2.5,2.6020599913279625,1,,0.5412961049335147,2.3861799945776045,1.9981323849513912,2.614833881991741,in-sample
era4tb_A_MXF10x_r3,3.0,100.0,1.0,0,2.0,0.041672979780303605,2.253242877240742,1.880490065974296,2.4996172027055423,in-sample
era4tb_A_MXF10x_r3,3.0,10.0,2.0,1,,0.3130748544180821,2.253242877240742,1.880490065974296,2.4996172027055423,in-sample
era4tb_A_MXF10x_r3,3.0,10.0,2.0,1,,0.3130748544180821,2.253242877240742,1.880490065974296,2.4996172027055423,in-sample
era4tb_A_MXF10x_r3,3.0,2.5,2.6020599913279625,0,2.60205999132796,0.6245363403057723,2.253242877240742,1.880490065974296,2.4996172027055423,in-sample
era4tb_A_MXF10x_r3,7.0,100.0,1.0,0,1.69897000433602,0.1803947330623249,1.6131642793568568,1.02830698390887,2.028460625673142,in-sample
era4tb_A_MXF10x_r3,7.0,10.0,2.0,1,,0.6346293086585395,1.6131642793568568,1.02830698390887,2.028460625673142,in-sample
era4tb_A_MXF10x_r3,7.0,10.0,2.0,1,,0.6346293086585395,1.6131642793568568,1.02830698390887,2.028460625673142,in-sample
era4tb_A_MXF10x_r3,7.0,2.5,2.6020599913279625,1,,0.8530346164658731,1.6131642793568568,1.02830698390887,2.028460625673142,in-sample
era4tb_A_MXF10x_r3,10.0,100.0,1.0,0,1.60205999132796,0.20882927128070514,1.4295977963790798,1.0502978319539058,1.8649076787663061,in-sample
era4tb_A_MXF10x_r3,10.0,10.0,2.0,1,,0.6817385470483984,1.4295977963790798,1.0502978319539058,1.8649076787663061,in-sample
era4tb_A_MXF10x_r3,10.0,10.0,2.0,1,,0.6817385470483984,1.4295977963790798,1.0502978319539058,1.8649076787663061,in-sample
era4tb_A_MXF10x_r3,10.0,2.5,2.6020599913279625,1,,0.8798655750501715,1.4295977963790798,1.0502978319539058,1.8649076787663061,in-sample
era4tb_A_MXF10x_r3,14.0,100.0,1.0,1,,0.2755578688146777,1.3028589371824615,0.8464602308285412,1.95908395075422,in-sample
era4tb_A_MXF10x_r3,14.0,10.0,2.0,0,2.30102999566398,0.7257074394636939,1.3028589371824615,0.8464602308285412,1.95908395075422,in-sample
era4tb_A_MXF10x_r3,14.0,10.0,2.0,1,,0.7257074394636939,1.3028589371824615,0.8464602308285412,1.95908395075422,in-sample
era4tb_A_MXF10x_r3,14.0,2.5,2.6020599913279625,1,,0.892474174332156,1.3028589371824615,0.8464602308285412,1.95908395075422,in-sample
era4tb_A_MXF1x_r1,1.0,100.0,1.0,0,3.73239375982297,0.020480036269084796,3.6730258542340373,3.5126240531906054,3.9803469951811628,in-sample
era4tb_A_MXF1x_r1,1.0,10.0,2.0,0,3.60205999132796,0.021946647186984174,3.6730258542340373,3.5126240531906054,3.9803469951811628,in-sample
era4tb_A_MXF1x_r1,1.0,10.0,2.0,0,3.07918124604762,0.021946647186984174,3.6730258542340373,3.5126240531906054,3.9803469951811628,in-sample
era4tb_A_MXF1x_r1,1.0,2.5,2.6020599913279625,0,3.30102999566398,0.04360644134800685,3.6730258542340373,3.5126240531906054,3.9803469951811628,in-sample
era4tb_A_MXF1x_r1,2.0,100.0,1.0,0,4.05690485133647,0.020478894100497667,3.8448102223202265,3.7229696799428615,4.1435491698650075,in-sample
era4tb_A_MXF1x_r1,2.0,10.0,2.0,0,4.17609125905568,0.021006205806282888,3.8448102223202265,3.7229696799428615,4.1435491698650075,in-sample
era4tb_A_MXF1x_r1,2.0,10.0,2.0,0,4.04139268515823,0.021006205806282888,3.8448102223202265,3.7229696799428615,4.1435491698650075,in-sample
era4tb_A_MXF1x_r1,2.0,2.5,2.6020599913279625,0,3.68124123737559,0.03176039476206622,3.8448102223202265,3.7229696799428615,4.1435491698650075,in-sample
era4tb_A_MXF1x_r1,3.0,100.0,1.0,0,4.07918124604763,0.02047866077077446,4.018239122776747,3.8784773696094965,4.236475488946103,in-sample
era4tb_A_MXF1x_r1,3.0,10.0,2.0,0,4.30102999566398,0.020687590264741408,4.018239122776747,3.8784773696094965,4.236475488946103,in-sample
era4tb_A_MXF1x_r1,3.0,10.0,2.0,0,4.27875360095283,0.020687590264741408,4.018239122776747,3.8784773696094965,4.236475488946103,in-sample
era4tb_A_MXF1x_r1,3.0,2.5,2.6020599913279625,0,4.20411998265593,0.02631893954068364,4.018239122776747,3.8784773696094965,4.236475488946103,in-sample
era4tb_A_MXF1x_r1,7.0,100.0,1.0,0,4.97772360528885,0.02047858709062848,4.580059174750852,4.355135169536032,4.792770992809544,in-sample
era4tb_A_MXF1x_r1,7.0,10.0,2.0,0,5.14612803567824,0.020484614077724297,4.580059174750852,4.355135169536032,4.792770992809544,in-sample
era4tb_A_MXF1x_r1,7.0,10.0,2.0,0,4.30102999566398,0.020484614077724297,4.580059174750852,4.355135169536032,4.792770992809544,in-sample
era4tb_A_MXF1x_r1,7.0,2.5,2.6020599913279625,0,4.50514997831991,0.02084838586330811,4.580059174750852,4.355135169536032,4.792770992809544,in-sample
era4tb_A_MXF1x_r1,10.0,100.0,1.0,0,5.47712125471966,0.02047858652131477,5.1163957228032,4.859246263733525,5.296845533152937,in-sample
era4tb_A_MXF1x_r1,10.0,10.0,2.0,0,5.17609125905568,0.020478658058448767,5.1163957228032,4.859246263733525,5.296845533152937,in-sample
era4tb_A_MXF1x_r1,10.0,10.0,2.0,0,5.23044892137827,0.020478658058448767,5.1163957228032,4.859246263733525,5.296845533152937,in-sample
era4tb_A_MXF1x_r1,10.0,2.5,2.6020599913279625,0,4.50514997831991,0.020490344866545218,5.1163957228032,4.859246263733525,5.296845533152937,in-sample
era4tb_A_MXF1x_r1,14.0,100.0,1.0,0,6.49136169383427,0.02047858652023228,5.723420767056993,5.362427774005481,6.182257896849704,in-sample
era4tb_A_MXF1x_r1,14.0,10.0,2.0,0,6.50514997831991,0.02047858712273002,5.723420767056993,5.362427774005481,6.182257896849704,in-sample
era4tb_A_MXF1x_r1,14.0,10.0,2.0,0,5.36172783601759,0.02047858712273002,5.723420767056993,5.362427774005481,6.182257896849704,in-sample
era4tb_A_MXF1x_r1,14.0,2.5,2.6020599913279625,0,4.90308998699194,0.020478786342687294,5.723420767056993,5.362427774005481,6.182257896849704,in-sample
era4tb_A_MXF1x_r1,21.0,100.0,1.0,0,6.69019608002851,0.02047858652022966,6.555615567244569,6.09537931531774,6.912059661262744,in-sample
era4tb_A_MXF1x_r1,21.0,10.0,2.0,0,6.20411998265593,0.020478586520246818,6.555615567244569,6.09537931531774,6.912059661262744,in-sample
era4tb_A_MXF1x_r1,21.0,10.0,2.0,0,6.25527250510331,0.020478586520246818,6.555615567244569,6.09537931531774,6.912059661262744,in-sample
era4tb_A_MXF1x_r1,21.0,2.5,2.6020599913279625,0,6.20411998265593,0.020478586557585096,6.555615567244569,6.09537931531774,6.912059661262744,in-sample
era4tb_A_MXF1x_r2,1.0,100.0,1.0,0,3.70757017609794,0.020482441072970516,3.7318406276589675,3.3645128142275906,3.9201828744801333,in-sample
era4tb_A_MXF1x_r2,1.0,10.0,2.0,0,3.47712125471966,0.022727982293783436,3.7318406276589675,3.3645128142275906,3.9201828744801333,in-sample
era4tb_A_MXF1x_r2,1.0,10.0,2.0,0,3.07918124604762,0.022727982293783436,3.7318406276589675,3.3645128142275906,3.9201828744801333,in-sample
era4tb_A_MXF1x_r2,1.0,2.5,2.6020599913279625,0,3.30102999566398,0.049024276396177145,3.7318406276589675,3.3645128142275906,3.9201828744801333,in-sample
era4tb_A_MXF1x_r2,2.0,100.0,1.0,0,3.95424250943932,0.020479634793163826,3.9122658846486695,3.5072862918047782,4.061232372429942,in-sample
era4tb_A_MXF1x_r2,2.0,10.0,2.0,0,3.95424250943932,0.02145737062090864,3.9122658846486695,3.5072862918047782,4.061232372429942,in-sample
era4tb_A_MXF1x_r2,2.0,10.0,2.0,0,4.34242268082221,0.02145737062090864,3.9122658846486695,3.5072862918047782,4.061232372429942,in-sample
era4tb_A_MXF1x_r2,2.0,2.5,2.6020599913279625,0,3.68124123737559,0.03626543359564458,3.9122658846486695,3.5072862918047782,4.061232372429942,in-sample
era4tb_A_MXF1x_r2,3.0,100.0,1.0,0,4.22788670461367,0.020478817641705997,4.049346128019839,3.6988608339852145,4.172273470969666,in-sample
era4tb_A_MXF1x_r2,3.0,10.0,2.0,0,4.30102999566398,0.020865555817215452,4.049346128019839,3.6988608339852145,4.172273470969666,in-sample
era4tb_A_MXF1x_r2,3.0,10.0,2.0,0,4.27875360095283,0.020865555817215452,4.049346128019839,3.6988608339852145,4.172273470969666,in-sample
era4tb_A_MXF1x_r2,3.0,2.5,2.6020599913279625,0,4.07918124604763,0.02893473100736998,4.049346128019839,3.6988608339852145,4.172273470969666,in-sample
era4tb_A_MXF1x_r2,7.0,100.0,1.0,0,4.97772360528885,0.02047858699359833,4.454396787632604,4.375926290211332,4.712921235497038,in-sample
era4tb_A_MXF1x_r2,7.0,10.0,2.0,0,5.0,0.020485438758658395,4.454396787632604,4.375926290211332,4.712921235497038,in-sample
era4tb_A_MXF1x_r2,7.0,10.0,2.0,0,4.34242268082221,0.020485438758658395,4.454396787632604,4.375926290211332,4.712921235497038,in-sample
era4tb_A_MXF1x_r2,7.0,2.5,2.6020599913279625,0,4.50514997831991,0.020937748573385855,4.454396787632604,4.375926290211332,4.712921235497038,in-sample
era4tb_A_MXF1x_r2,10.0,100.0,1.0,0,5.38021124171161,0.020478586520654637,5.09729972754587,4.934809687796609,5.21462437180532,in-sample
era4tb_A_MXF1x_r2,10.0,10.0,2.0,0,4.95424250943933,0.020478626632171155,5.09729972754587,4.934809687796609,5.21462437180532,in-sample
era4tb_A_MXF1x_r2,10.0,10.0,2.0,0,5.27875360095283,0.020478626632171155,5.09729972754587,4.934809687796609,5.21462437180532,in-sample
era4tb_A_MXF1x_r2,10.0,2.5,2.6020599913279625,0,4.7160033436348,0.020486820791773826,5.09729972754587,4.934809687796609,5.21462437180532,in-sample
era4tb_A_MXF1x_r2,14.0,100.0,1.0,0,6.46239799789896,0.02047858652022968,5.8235780331987,5.652817580577281,6.016317060913074,in-sample
era4tb_A_MXF1x_r2,14.0,10.0,2.0,0,6.44715803134222,0.02047858653734485,5.8235780331987,5.652817580577281,6.016317060913074,in-sample
era4tb_A_MXF1x_r2,14.0,10.0,2.0,0,5.32221929473392,0.02047858653734485,5.8235780331987,5.652817580577281,6.016317060913074,in-sample
era4tb_A_MXF1x_r2,14.0,2.5,2.6020599913279625,0,5.38021124171161,0.020478599685061813,5.8235780331987,5.652817580577281,6.016317060913074,in-sample
era4tb_A_MXF1x_r2,21.0,100.0,1.0,0,6.60205999132796,0.02047858652022966,6.515381352983432,6.035898756134326,6.877165145345463,in-sample
era4tb_A_MXF1x_r2,21.0,10.0,2.0,0,6.23044892137827,0.020478586520781043,6.515381352983432,6.035898756134326,6.877165145345463,in-sample
era4tb_A_MXF1x_r2,21.0,10.0,2.0,0,6.14612803567824,0.020478586520781043,6.515381352983432,6.035898756134326,6.877165145345463,in-sample
era4tb_A_MXF1x_r2,21.0,2.5,2.6020599913279625,0,6.30102999566398,0.020478587207226725,6.515381352983432,6.035898756134326,6.877165145345463,in-sample
era4tb_A_MXF1x_r3,1.0,100.0,1.0,0,3.55630250076729,0.020480483429052256,3.673863181298127,3.4471382417759133,3.806957180033032,in-sample
era4tb_A_MXF1x_r3,1.0,10.0,2.0,0,3.67209785793572,0.022332027017538517,3.673863181298127,3.4471382417759133,3.806957180033032,in-sample
era4tb_A_MXF1x_r3,1.0,10.0,2.0,0,3.04139268515822,0.022332027017538517,3.673863181298127,3.4471382417759133,3.806957180033032,in-sample
era4tb_A_MXF1x_r3,1.0,2.5,2.6020599913279625,0,3.20411998265592,0.048408978984953006,3.673863181298127,3.4471382417759133,3.806957180033032,in-sample
era4tb_A_MXF1x_r3,2.0,100.0,1.0,0,4.0,0.020479174655839087,3.7576391325935705,3.652021730086427,3.9946184307469492,in-sample
era4tb_A_MXF1x_r3,2.0,10.0,2.0,0,4.11394335230684,0.021320588405529098,3.7576391325935705,3.652021730086427,3.9946184307469492,in-sample
era4tb_A_MXF1x_r3,2.0,10.0,2.0,0,3.84509804001426,0.021320588405529098,3.7576391325935705,3.652021730086427,3.9946184307469492,in-sample
era4tb_A_MXF1x_r3,2.0,2.5,2.6020599913279625,0,3.50514997831991,0.03652831641170053,3.7576391325935705,3.652021730086427,3.9946184307469492,in-sample
era4tb_A_MXF1x_r3,3.0,100.0,1.0,0,4.0899051114394,0.02047876271470166,3.889962940276827,3.7909729143482087,4.1236702807189785,in-sample
era4tb_A_MXF1x_r3,3.0,10.0,2.0,0,4.39794000867204,0.020861049766313675,3.889962940276827,3.7909729143482087,4.1236702807189785,in-sample
era4tb_A_MXF1x_r3,3.0,10.0,2.0,0,4.25527250510331,0.020861049766313675,3.889962940276827,3.7909729143482087,4.1236702807189785,in-sample
era4tb_A_MXF1x_r3,3.0,2.5,2.6020599913279625,0,4.30102999566398,0.02964451828557231,3.889962940276827,3.7909729143482087,4.1236702807189785,in-sample
era4tb_A_MXF1x_r3,7.0,100.0,1.0,0,5.09691001300806,0.020478591469720208,4.433416302237767,4.206598764907154,4.770520398327764,in-sample
era4tb_A_MXF1x_r3,7.0,10.0,2.0,0,4.69897000433602,0.020500669238180995,4.433416302237767,4.206598764907154,4.770520398327764,in-sample
era4tb_A_MXF1x_r3,7.0,10.0,2.0,0,4.60205999132796,0.020500669238180995,4.433416302237767,4.206598764907154,4.770520398327764,in-sample
era4tb_A_MXF1x_r3,7.0,2.5,2.6020599913279625,0,4.55630250076729,0.021407463021321495,4.433416302237767,4.206598764907154,4.770520398327764,in-sample
era4tb_A_MXF1x_r3,10.0,100.0,1.0,0,5.11394335230684,0.020478586533092844,4.960364842755306,4.754671340842152,5.237150420703602,in-sample
era4tb_A_MXF1x_r3,10.0,10.0,2.0,0,5.14612803567824,0.020478872206837067,4.960364842755306,4.754671340842152,5.237150420703602,in-sample
era4tb_A_MXF1x_r3,10.0,10.0,2.0,0,5.17609125905568,0.020478872206837067,4.960364842755306,4.754671340842152,5.237150420703602,in-sample
era4tb_A_MXF1x_r3,10.0,2.5,2.6020599913279625,0,4.64345267648619,0.020509035574074342,4.960364842755306,4.754671340842152,5.237150420703602,in-sample
era4tb_A_MXF1x_r3,14.0,100.0,1.0,0,6.23044892137827,0.020478586520230678,5.649855523162144,5.353331842097843,6.068725639958082,in-sample
era4tb_A_MXF1x_r3,14.0,10.0,2.0,0,6.41497334797082,0.020478586856683356,5.649855523162144,5.353331842097843,6.068725639958082,in-sample
era4tb_A_MXF1x_r3,14.0,10.0,2.0,0,5.30102999566398,0.020478586856683356,5.649855523162144,5.353331842097843,6.068725639958082,in-sample
era4tb_A_MXF1x_r3,14.0,2.5,2.6020599913279625,0,5.30102999566398,0.020478728016848757,5.649855523162144,5.353331842097843,6.068725639958082,in-sample
era4tb_A_MXF1x_r3,21.0,100.0,1.0,0,6.68124123737559,0.02047858652022966,6.478935713619233,6.035120109116292,6.988000239810702,in-sample
era4tb_A_MXF1x_r3,21.0,10.0,2.0,0,6.34242268082221,0.02047858652036166,6.478935713619233,6.035120109116292,6.988000239810702,in-sample
era4tb_A_MXF1x_r3,21.0,10.0,2.0,0,6.38021124171161,0.02047858652036166,6.478935713619233,6.035120109116292,6.988000239810702,in-sample
era4tb_A_MXF1x_r3,21.0,2.5,2.6020599913279625,0,6.30102999566398,0.020478586742268337,6.478935713619233,6.035120109116292,6.988000239810702,in-sample
era4tb_A_untreated_r1,0.0,10.0,2.0,0,3.43136376415899,0.0338477185039411,3.338149981414609,2.9846775411921693,3.5093470150843564,in-sample
era4tb_A_untreated_r1,0.0,10.0,2.0,0,3.23044892137827,0.0338477185039411,3.338149981414609,2.9846775411921693,3.5093470150843564,in-sample
era4tb_A_untreated_r1,0.0,2.5,2.6020599913279625,0,3.20411998265592,0.11676093946593902,3.338149981414609,2.9846775411921693,3.5093470150843564,in-sample
era4tb_A_untreated_r1,1.0,100.0,1.0,0,3.98677173426624,0.020482028876797877,3.705831168304013,3.3869283971975115,3.915489675029497,in-sample
era4tb_A_untreated_r1,1.0,10.0,2.0,0,3.70757017609794,0.02257686340453813,3.705831168304013,3.3869283971975115,3.915489675029497,in-sample
era4tb_A_untreated_r1,1.0,10.0,2.0,0,3.23044892137827,0.02257686340453813,3.705831168304013,3.3869283971975115,3.915489675029497,in-sample
era4tb_A_untreated_r1,1.0,2.5,2.6020599913279625,0,3.30102999566398,0.04844028580021009,3.705831168304013,3.3869283971975115,3.915489675029497,in-sample
era4tb_A_untreated_r1,2.0,100.0,1.0,0,4.04139268515823,0.020478690174871576,4.075415273422999,3.789179253202854,4.325249460128099,in-sample
era4tb_A_untreated_r1,2.0,10.0,2.0,0,4.38021124171161,0.020698737607256656,4.075415273422999,3.789179253202854,4.325249460128099,in-sample
era4tb_A_untreated_r1,2.0,10.0,2.0,0,4.23044892137827,0.020698737607256656,4.075415273422999,3.789179253202854,4.325249460128099,in-sample
era4tb_A_untreated_r1,2.0,2.5,2.6020599913279625,0,3.64345267648619,0.02611100121254857,4.075415273422999,3.789179253202854,4.325249460128099,in-sample
era4tb_A_untreated_r1,3.0,100.0,1.0,0,4.69019608002851,0.020478597550603193,4.283860674634929,4.029484258774227,4.4624855764876745,in-sample
era4tb_A_untreated_r1,3.0,10.0,2.0,0,4.50514997831991,0.020530144627096004,4.283860674634929,4.029484258774227,4.4624855764876745,in-sample
era4tb_A_untreated_r1,3.0,10.0,2.0,0,4.41497334797082,0.020530144627096004,4.283860674634929,4.029484258774227,4.4624855764876745,in-sample
era4tb_A_untreated_r1,3.0,2.5,2.6020599913279625,0,4.50514997831991,0.02246075287297329,4.283860674634929,4.029484258774227,4.4624855764876745,in-sample
era4tb_A_untreated_r1,7.0,100.0,1.0,0,5.5910646070265,0.020478586520890126,5.013456177005762,4.873279563127309,5.263485310896602,in-sample
era4tb_A_untreated_r1,7.0,10.0,2.0,0,5.17609125905568,0.020478647445443404,5.013456177005762,4.873279563127309,5.263485310896602,in-sample
era4tb_A_untreated_r1,7.0,10.0,2.0,0,4.65321251377534,0.020478647445443404,5.013456177005762,4.873279563127309,5.263485310896602,in-sample
era4tb_A_untreated_r1,7.0,2.5,2.6020599913279625,0,4.68124123737559,0.02049016420347831,5.013456177005762,4.873279563127309,5.263485310896602,in-sample
era4tb_A_untreated_r1,10.0,100.0,1.0,0,5.78532983501077,0.020478586520232423,5.445077762969668,5.320510404358191,5.646268335852498,in-sample
era4tb_A_untreated_r1,10.0,10.0,2.0,0,5.54406804435028,0.020478587300658598,5.445077762969668,5.320510404358191,5.646268335852498,in-sample
era4tb_A_untreated_r1,10.0,10.0,2.0,0,5.41497334797082,0.020478587300658598,5.445077762969668,5.320510404358191,5.646268335852498,in-sample
era4tb_A_untreated_r1,10.0,2.5,2.6020599913279625,0,4.7160033436348,0.02047889883465782,5.445077762969668,5.320510404358191,5.646268335852498,in-sample
era4tb_A_untreated_r1,14.0,100.0,1.0,0,6.7481880270062,0.02047858652022967,6.039640542321468,5.777034834204867,6.281035068172252,in-sample
era4tb_A_untreated_r1,14.0,10.0,2.0,0,6.56820172406699,0.02047858652690646,6.039640542321468,5.777034834204867,6.281035068172252,in-sample
era4tb_A_untreated_r1,14.0,10.0,2.0,0,5.50514997831991,0.02047858652690646,6.039640542321468,5.777034834204867,6.281035068172252,in-sample
era4tb_A_untreated_r1,14.0,2.5,2.6020599913279625,0,5.30102999566398,0.0204785910738516,6.039640542321468,5.777034834204867,6.281035068172252,in-sample
era4tb_A_untreated_r1,21.0,100.0,1.0,0,7.01283722470517,0.02047858652022966,6.571432613090769,6.315337976928962,7.084918537957198,in-sample
era4tb_A_untreated_r1,21.0,10.0,2.0,0,6.43136376415899,0.02047858652023108,6.571432613090769,6.315337976928962,7.084918537957198,in-sample
era4tb_A_untreated_r1,21.0,10.0,2.0,0,6.36172783601759,0.02047858652023108,6.571432613090769,6.315337976928962,7.084918537957198,in-sample
era4tb_A_untreated_r1,21.0,2.5,2.6020599913279625,0,6.50514997831991,0.020478586525580912,6.571432613090769,6.315337976928962,7.084918537957198,in-sample
era4tb_A_untreated_r2,0.0,10.0,2.0,0,3.47712125471966,0.03086448860430029,3.308485300093859,3.1304085656229916,3.511364331471185,in-sample
era4tb_A_untreated_r2,0.0,10.0,2.0,0,3.14612803567824,0.03086448860430029,3.308485300093859,3.1304085656229916,3.511364331471185,in-sample
era4tb_A_untreated_r2,0.0,2.5,2.6020599913279625,0,3.20411998265592,0.10810314996401944,3.308485300093859,3.1304085656229916,3.511364331471185,in-sample
era4tb_A_untreated_r2,1.0,100.0,1.0,0,3.92941892571429,0.02048012184626864,3.685072744765672,3.5290235905225305,3.9117768123116607,in-sample
era4tb_A_untreated_r2,1.0,10.0,2.0,0,3.75587485567249,0.022042301997870068,3.685072744765672,3.5290235905225305,3.9117768123116607,in-sample
